Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Species_Population
0,1.072,1.561,0.547,1.341,1.887,1.886,0.849,1.163,0.943,1.759,3
1,0.985,1.422,0.51,1.186,1.696,1.694,0.776,1.019,0.896,1.72,3
0,1.096,1.531,0.526,1.293,1.819,1.818,0.843,1.14,0.932,1.658,3
0,1.136,1.593,0.531,1.39,1.921,1.92,0.914,1.232,0.988,1.691,3
1,1.005,1.376,0.495,1.218,1.713,1.711,0.812,1.088,0.859,1.702,3
0,1.069,1.576,0.585,1.307,1.892,1.891,0.89,1.183,0.98,1.77,3
1,1.054,1.444,0.485,1.227,1.712,1.711,0.8,1.069,0.895,1.623,3
0,1.062,1.507,0.524,1.28,1.803,1.801,0.81,1.111,0.907,1.696,3
1,1.058,1.585,0.556,1.312,1.868,1.868,0.851,1.162,0.966,1.765,3
0,1.112,1.612,0.568,1.38,1.948,1.947,0.859,1.172,0.958,1.752,3
1,0.977,1.477,0.506,1.239,1.745,1.745,0.759,1.053,0.876,1.785,3
0,1.114,1.613,0.597,1.31,1.908,1.906,0.851,1.146,0.968,1.712,3
1,1.068,1.535,0.53,1.277,1.807,1.807,0.849,1.136,0.966,1.692,3
0,1.132,1.725,0.566,1.461,2.026,2.025,0.911,1.269,1.017,1.789,3
1,1.066,1.594,0.545,1.361,1.906,1.906,0.88,1.198,0.979,1.788,3
0,1.132,1.653,0.577,1.401,1.978,1.977,0.883,1.227,0.977,1.747,3
1,0.972,1.377,0.496,1.114,1.61,1.609,0.744,1.003,0.843,1.656,3
0,1.106,1.587,0.561,1.292,1.852,1.852,0.837,1.156,0.946,1.674,3
0,1.107,1.535,0.528,1.312,1.84,1.838,0.832,1.152,0.913,1.661,3
0,1.157,1.668,0.559,1.406,1.964,1.963,0.861,1.194,0.99,1.697,3
1,1.104,1.551,0.522,1.315,1.837,1.836,0.853,1.132,0.981,1.663,3
0,1.115,1.612,0.536,1.36,1.895,1.894,0.894,1.212,0.99,1.698,3
1,0.991,1.447,0.516,1.245,1.761,1.759,0.772,1.027,0.897,1.775,3
0,1.066,1.449,0.532,1.235,1.767,1.765,0.809,1.072,0.903,1.656,3
1,1.058,1.534,0.527,1.331,1.858,1.858,0.841,1.142,0.944,1.756,3
0,1.169,1.718,0.582,1.429,2.011,2.011,0.92,1.263,1.038,1.721,3
1,1.067,1.573,0.529,1.313,1.842,1.841,0.835,1.15,0.944,1.726,3
0,1.151,1.648,0.556,1.433,1.989,1.989,0.914,1.241,1.011,1.727,3
1,1.031,1.412,0.502,1.219,1.722,1.72,0.786,1.027,0.911,1.667,3
0,1.035,1.529,0.502,1.342,1.843,1.841,0.831,1.144,0.926,1.779,3
1,1.038,1.514,0.517,1.268,1.785,1.785,0.849,1.118,0.962,1.719,3
0,1.115,1.651,0.561,1.369,1.93,1.929,0.857,1.185,0.978,1.73,3
1,1.043,1.545,0.505,1.318,1.823,1.822,0.847,1.147,0.956,1.747,3
0,1.129,1.709,0.587,1.462,2.05,2.048,0.924,1.259,1.035,1.814,3
0,1.178,1.64,0.562,1.409,1.97,1.97,0.893,1.239,0.97,1.672,3
0,1.08,1.569,0.536,1.337,1.873,1.871,0.855,1.132,0.974,1.733,3
1,0.986,1.465,0.515,1.257,1.771,1.771,0.814,1.108,0.888,1.796,3
1,1.039,1.544,0.529,1.301,1.831,1.831,0.823,1.122,0.935,1.762,3
0,1.217,1.949,0.699,1.598,2.297,2.296,1.016,1.4,1.156,1.886,4
1,1.097,1.709,0.551,1.479,2.029,2.029,0.96,1.293,1.054,1.85,4
0,1.222,1.941,0.742,1.574,2.317,2.316,1.076,1.446,1.201,1.895,4
1,1.086,1.785,0.609,1.534,2.143,2.143,0.974,1.29,1.124,1.973,4
1,1.146,1.798,0.647,1.527,2.173,2.173,1.034,1.356,1.164,1.896,4
0,1.172,1.888,0.638,1.597,2.234,2.234,0.985,1.356,1.128,1.907,4
1,1.087,1.725,0.609,1.49,2.099,2.098,0.964,1.309,1.059,1.93,4
0,1.166,1.897,0.624,1.632,2.257,2.257,0.988,1.361,1.158,1.935,4
1,1.133,1.81,0.603,1.523,2.127,2.126,0.986,1.342,1.11,1.876,4
0,1.204,1.94,0.628,1.664,2.292,2.291,1.007,1.38,1.185,1.903,4
1,1.143,1.783,0.641,1.507,2.149,2.149,0.965,1.313,1.079,1.879,4
0,1.21,1.864,0.649,1.586,2.234,2.234,1.022,1.362,1.164,1.846,4
1,1.116,1.752,0.587,1.514,2.102,2.101,0.972,1.285,1.092,1.882,4
0,1.184,1.928,0.649,1.596,2.245,2.245,1.021,1.382,1.174,1.896,4
1,1.114,1.767,0.623,1.479,2.102,2.101,0.97,1.304,1.109,1.886,4
0,1.177,1.881,0.645,1.576,2.22,2.22,1.01,1.355,1.17,1.885,4
1,1.107,1.773,0.617,1.498,2.114,2.113,0.945,1.261,1.105,1.908,4
0,1.175,1.92,0.615,1.716,2.331,2.33,1.05,1.417,1.188,1.983,4
1,1.116,1.776,0.646,1.484,2.13,2.129,0.99,1.33,1.102,1.907,4
0,1.192,1.912,0.652,1.647,2.298,2.298,1.043,1.375,1.211,1.928,4
1,1.109,1.717,0.591,1.499,2.09,2.09,0.957,1.276,1.077,1.884,4
1,1.086,1.663,0.556,1.464,2.019,2.018,0.962,1.231,1.104,1.858,4
0,1.187,1.947,0.66,1.631,2.29,2.29,1.067,1.429,1.221,1.929,4
1,1.108,1.81,0.601,1.594,2.195,2.194,0.978,1.324,1.117,1.98,4
0,1.187,1.956,0.634,1.672,2.305,2.304,1.042,1.418,1.185,1.941,4
1,1.17,1.801,0.622,1.531,2.153,2.152,0.954,1.316,1.076,1.84,4
1,1.134,1.842,0.653,1.523,2.176,2.175,0.978,1.332,1.118,1.918,4
0,1.178,1.902,0.677,1.605,2.282,2.282,1.047,1.382,1.196,1.936,4
1,1.133,1.779,0.593,1.527,2.121,2.12,0.98,1.332,1.086,1.871,4
0,1.215,1.901,0.637,1.608,2.244,2.244,1.013,1.39,1.154,1.846,4
1,1.165,1.83,0.667,1.507,2.173,2.173,1.003,1.352,1.122,1.865,4
0,1.202,1.959,0.641,1.675,2.316,2.315,1.037,1.43,1.194,1.926,4
1,1.096,1.7,0.597,1.443,2.04,2.039,0.935,1.259,1.049,1.86,4
0,1.237,1.95,0.662,1.654,2.316,2.315,1.045,1.393,1.221,1.871,4
1,1.151,1.844,0.621,1.57,2.191,2.191,0.972,1.324,1.117,1.904,4
0,1.207,1.959,0.648,1.624,2.273,2.271,1.029,1.417,1.18,1.882,4
1,1.093,1.803,0.594,1.562,2.156,2.154,0.937,1.313,1.066,1.972,4
0,1.191,1.872,0.649,1.569,2.218,2.218,0.992,1.342,1.151,1.862,4
1,1.132,1.746,0.609,1.505,2.113,2.113,0.974,1.331,1.064,1.866,4
0,1.248,1.979,0.687,1.665,2.351,2.351,1.053,1.423,1.198,1.884,4
1,1.072,1.707,0.567,1.486,2.052,2.051,0.933,1.259,1.064,1.913,4
0,1.183,1.931,0.673,1.62,2.292,2.292,1.062,1.433,1.18,1.937,4
1,1.139,1.858,0.601,1.607,2.207,2.206,0.97,1.325,1.126,1.937,4
0,1.227,1.93,0.643,1.65,2.293,2.293,1.021,1.395,1.16,1.868,4
1,1.11,1.749,0.607,1.48,2.087,2.087,0.966,1.308,1.075,1.881,4
0,1.154,1.814,0.647,1.554,2.201,2.2,0.988,1.34,1.109,1.906,4
1,1.026,1.671,0.569,1.406,1.975,1.974,0.932,1.245,1.058,1.925,4
0,1.203,1.992,0.693,1.676,2.369,2.366,1.058,1.411,1.244,1.967,4
1,1.089,1.791,0.603,1.563,2.165,2.165,0.966,1.316,1.075,1.987,4
0,1.211,1.933,0.643,1.671,2.313,2.312,1.033,1.432,1.153,1.909,4
1,1.125,1.727,0.617,1.493,2.11,2.109,0.97,1.267,1.107,1.875,4
0,1.194,1.935,0.624,1.664,2.287,2.287,1.005,1.379,1.184,1.916,4
1,1.143,1.788,0.62,1.526,2.145,2.144,0.956,1.274,1.105,1.875,4
0,1.158,1.867,0.631,1.572,2.203,2.202,0.991,1.367,1.126,1.901,4
1,1.173,1.838,0.599,1.614,2.213,2.212,1.006,1.357,1.135,1.885,4
0,1.173,1.971,0.642,1.648,2.29,2.29,1.028,1.402,1.194,1.952,4
1,1.162,1.882,0.637,1.555,2.193,2.192,0.942,1.313,1.109,1.887,4
0,1.198,1.775,0.617,1.506,2.123,2.123,0.962,1.299,1.084,1.772,4
1,1.078,1.646,0.573,1.385,1.959,1.959,0.874,1.194,0.984,1.816,4
0,1.139,1.725,0.587,1.491,2.08,2.079,0.934,1.272,1.037,1.825,4
1,1.101,1.631,0.564,1.396,1.96,1.959,0.873,1.167,1.014,1.779,4
0,1.102,1.74,0.615,1.469,2.084,2.083,0.966,1.293,1.077,1.89,4
1,1.109,1.617,0.519,1.463,1.981,1.979,0.877,1.152,1.017,1.785,4
0,1.209,1.763,0.585,1.53,2.115,2.114,0.939,1.292,1.059,1.748,4
1,1.179,1.605,0.512,1.448,1.959,1.959,0.892,1.211,0.986,1.661,4
0,1.125,1.729,0.571,1.52,2.09,2.088,0.962,1.295,1.075,1.856,4
1,1.104,1.703,0.605,1.433,2.039,2.039,0.851,1.176,0.988,1.846,4
0,1.125,1.711,0.616,1.42,2.036,2.036,0.936,1.269,1.055,1.81,4
1,1.115,1.644,0.565,1.401,1.965,1.965,0.901,1.211,1.017,1.763,4
0,1.205,1.741,0.638,1.445,2.083,2.081,0.947,1.278,1.066,1.727,4
1,1.039,1.578,0.557,1.32,1.877,1.876,0.855,1.138,0.988,1.806,4
0,1.168,1.791,0.593,1.565,2.157,2.157,0.974,1.337,1.075,1.846,4
1,1.046,1.643,0.561,1.421,1.981,1.98,0.924,1.219,1.039,1.894,4
0,1.119,1.769,0.604,1.497,2.101,2.101,0.929,1.281,1.05,1.877,4
1,1.103,1.658,0.597,1.388,1.984,1.983,0.886,1.192,1.029,1.797,4
0,1.125,1.67,0.551,1.484,2.035,2.034,0.931,1.224,1.057,1.808,4
1,1.04,1.554,0.521,1.374,1.895,1.893,0.839,1.103,0.974,1.82,4
0,1.237,1.886,0.658,1.577,2.234,2.234,1.012,1.39,1.125,1.806,4
1,1.085,1.596,0.54,1.394,1.934,1.932,0.881,1.17,1.001,1.781,4
0,1.14,1.714,0.607,1.456,2.063,2.062,0.96,1.297,1.068,1.809,4
0,1.153,1.738,0.619,1.464,2.083,2.081,0.962,1.313,1.047,1.805,4
1,1.088,1.588,0.581,1.352,1.933,1.933,0.895,1.185,1.004,1.776,4
0,1.091,1.66,0.593,1.402,1.996,1.996,0.916,1.235,1.023,1.829,4
1,1.086,1.639,0.566,1.398,1.964,1.964,0.887,1.186,1.015,1.808,4
0,1.175,1.801,0.599,1.563,2.162,2.16,0.954,1.288,1.101,1.838,4
1,1.077,1.622,0.552,1.408,1.96,1.959,0.902,1.183,1.027,1.819,4
0,1.14,1.753,0.593,1.498,2.091,2.09,0.932,1.28,1.037,1.833,4
1,1.008,1.549,0.534,1.35,1.883,1.881,0.859,1.154,0.948,1.866,4
0,1.098,1.726,0.622,1.453,2.075,2.074,0.934,1.257,1.067,1.889,4
1,1.062,1.561,0.551,1.353,1.904,1.904,0.904,1.176,1.011,1.793,4
0,1.084,1.658,0.571,1.433,2.003,2.003,0.893,1.204,1.017,1.848,4
1,1.121,1.627,0.593,1.364,1.958,1.958,0.902,1.195,1.023,1.747,4
0,1.179,1.776,0.603,1.514,2.117,2.117,0.948,1.281,1.068,1.795,4
1,1.116,1.707,0.641,1.407,2.048,2.047,0.925,1.257,1.031,1.834,4
0,1.142,1.672,0.556,1.473,2.029,2.029,0.895,1.236,0.984,1.776,4
1,1.065,1.613,0.559,1.374,1.932,1.93,0.872,1.178,0.987,1.813,4
0,1.132,1.735,0.585,1.501,2.087,2.085,0.948,1.272,1.069,1.841,4
1,1.07,1.628,0.579,1.393,1.971,1.97,0.928,1.201,1.051,1.842,4
0,1.154,1.76,0.6,1.48,2.08,2.08,0.918,1.277,1.035,1.803,4
1,1.062,1.576,0.551,1.369,1.92,1.918,0.86,1.144,0.988,1.806,4
0,1.183,1.789,0.6,1.495,2.095,2.095,0.989,1.307,1.13,1.771,4
1,1.027,1.587,0.52,1.367,1.886,1.886,0.845,1.167,0.948,1.837,4
1,1.103,1.669,0.583,1.432,2.016,2.014,0.918,1.239,1.038,1.826,4
0,1.189,1.789,0.656,1.48,2.136,2.135,0.922,1.259,1.063,1.795,4
1,1.1,1.646,0.597,1.396,1.993,1.992,0.93,1.215,1.054,1.81,4
0,1.191,1.838,0.639,1.521,2.161,2.16,0.952,1.303,1.108,1.813,4
1,1.129,1.689,0.613,1.418,2.031,2.03,0.899,1.22,1.025,1.798,4
1,1.109,1.7,0.565,1.449,2.015,2.015,0.903,1.234,1.023,1.818,4
0,1.186,1.885,0.611,1.592,2.202,2.202,0.974,1.329,1.132,1.856,4
1,1.083,1.574,0.56,1.349,1.909,1.908,0.871,1.165,0.968,1.762,4
0,1.237,1.825,0.645,1.525,2.169,2.168,1.005,1.363,1.12,1.753,4
1,1.08,1.591,0.519,1.374,1.893,1.892,0.857,1.148,0.986,1.752,4
0,1.135,1.723,0.583,1.494,2.077,2.077,0.912,1.245,1.035,1.83,4
1,1.07,1.651,0.551,1.425,1.975,1.974,0.902,1.212,1.019,1.845,4
0,1.107,1.589,0.548,1.349,1.897,1.896,0.862,1.176,0.968,1.712,4
1,0.996,1.498,0.529,1.301,1.829,1.828,0.836,1.123,0.923,1.835,4
0,1.126,1.579,0.593,1.319,1.912,1.91,0.881,1.175,0.96,1.697,4
1,1.014,1.482,0.535,1.237,1.772,1.772,0.794,1.074,0.903,1.748,4
0,1.049,1.585,0.574,1.308,1.882,1.882,0.841,1.133,0.956,1.794,4
1,1.017,1.468,0.543,1.26,1.803,1.799,0.871,1.13,0.972,1.768,4
0,1.103,1.611,0.552,1.389,1.941,1.939,0.882,1.194,0.982,1.758,4
1,1.044,1.498,0.52,1.299,1.819,1.818,0.816,1.109,0.907,1.741,4
0,1.12,1.596,0.573,1.335,1.908,1.906,0.877,1.162,0.999,1.702,4
1,1.022,1.433,0.528,1.239,1.767,1.765,0.8,1.09,0.861,1.727,4
0,1.102,1.511,0.583,1.241,1.825,1.824,0.851,1.137,0.944,1.656,4
0,1.114,1.66,0.565,1.409,1.974,1.973,0.881,1.22,0.975,1.771,4
1,1.05,1.543,0.522,1.313,1.834,1.833,0.813,1.128,0.916,1.746,4
0,1.121,1.608,0.578,1.362,1.941,1.94,0.874,1.177,0.985,1.731,4
0,1.098,1.6,0.552,1.341,1.893,1.893,0.851,1.131,0.992,1.724,4
0,1.116,1.634,0.576,1.375,1.951,1.95,0.863,1.185,0.966,1.747,4
1,1.016,1.357,0.509,1.148,1.656,1.655,0.806,1.058,0.872,1.629,4
0,1.111,1.61,0.583,1.388,1.971,1.967,0.865,1.18,0.964,1.77,4
1,1.075,1.48,0.472,1.332,1.805,1.804,0.819,1.099,0.913,1.677,4
0,1.152,1.601,0.581,1.334,1.914,1.914,0.89,1.205,0.962,1.66,4
1,1.019,1.482,0.497,1.266,1.763,1.762,0.777,1.052,0.898,1.73,4
0,1.126,1.609,0.562,1.397,1.959,1.958,0.877,1.177,1.014,1.74,4
1,1.017,1.444,0.558,1.209,1.767,1.765,0.807,1.065,0.905,1.735,4
0,1.104,1.628,0.563,1.367,1.93,1.929,0.845,1.168,0.958,1.747,4
1,1.054,1.526,0.565,1.176,1.741,1.74,0.81,1.11,0.92,1.65,4
0,1.098,1.557,0.535,1.323,1.857,1.856,0.879,1.166,0.986,1.69,4
1,1.035,1.484,0.527,1.272,1.799,1.797,0.837,1.127,0.913,1.738,4
0,1.055,1.558,0.522,1.366,1.888,1.886,0.844,1.136,0.954,1.787,4
1,0.999,1.481,0.537,1.262,1.799,1.797,0.81,1.101,0.89,1.8,4
0,1.079,1.549,0.545,1.337,1.882,1.881,0.853,1.129,0.978,1.743,4
1,1.011,1.486,0.523,1.232,1.754,1.754,0.823,1.11,0.919,1.735,4
0,1.058,1.539,0.539,1.32,1.859,1.858,0.851,1.148,0.948,1.757,4
1,1.014,1.424,0.508,1.228,1.735,1.734,0.827,1.09,0.906,1.709,4
0,1.087,1.542,0.587,1.293,1.88,1.879,0.869,1.156,0.969,1.728,4
1,1.02,1.507,0.502,1.321,1.823,1.822,0.782,1.074,0.899,1.786,4
0,1.145,1.649,0.555,1.431,1.986,1.986,0.891,1.219,0.984,1.734,4
0,1.099,1.597,0.562,1.359,1.921,1.92,0.86,1.155,0.972,1.747,4
1,1.034,1.525,0.57,1.286,1.857,1.855,0.852,1.15,0.932,1.794,4
0,1.129,1.581,0.523,1.372,1.894,1.894,0.859,1.17,0.95,1.678,4
1,1.019,1.458,0.505,1.284,1.789,1.789,0.813,1.091,0.899,1.756,4
1,1.041,1.459,0.485,1.275,1.761,1.76,0.823,1.086,0.926,1.69,4
0,1.042,1.558,0.542,1.342,1.883,1.882,0.862,1.164,0.944,1.806,4
1,0.959,1.446,0.513,1.23,1.742,1.741,0.81,1.08,0.903,1.815,4
0,1.074,1.512,0.553,1.285,1.838,1.837,0.835,1.119,0.949,1.711,4
1,1.011,1.398,0.5,1.205,1.706,1.703,0.802,1.049,0.885,1.684,4
0,1.121,1.562,0.511,1.346,1.856,1.856,0.827,1.136,0.927,1.655,4
1,1.053,1.555,0.569,1.301,1.869,1.869,0.829,1.11,0.964,1.774,4
0,1.091,1.584,0.523,1.37,1.892,1.892,0.845,1.152,0.956,1.734,4
1,1.009,1.451,0.508,1.266,1.775,1.773,0.804,1.066,0.915,1.758,4
0,1.093,1.584,0.534,1.36,1.894,1.893,0.878,1.17,1.007,1.732,4
1,1.039,1.448,0.509,1.251,1.759,1.758,0.813,1.081,0.912,1.692,4
0,1.138,1.647,0.55,1.417,1.967,1.967,0.879,1.21,0.976,1.728,4
1,1.007,1.347,0.49,1.188,1.677,1.674,0.781,1.012,0.873,1.662,4
0,1.244,1.946,0.691,1.596,2.287,2.287,1.009,1.401,1.15,1.839,5
1,1.123,1.829,0.607,1.536,2.144,2.143,0.928,1.294,1.073,1.909,5
0,1.278,2.008,0.64,1.699,2.339,2.339,1.031,1.436,1.186,1.829,5
1,1.175,1.843,0.657,1.498,2.154,2.153,0.925,1.291,1.064,1.833,5
0,1.254,2.039,0.675,1.682,2.357,2.356,0.996,1.439,1.162,1.878,5
1,1.13,1.808,0.597,1.514,2.111,2.111,0.92,1.31,1.045,1.868,5
0,1.202,1.933,0.679,1.572,2.251,2.25,0.974,1.386,1.12,1.872,5
1,1.159,1.84,0.648,1.501,2.149,2.149,0.958,1.336,1.08,1.854,5
0,1.184,1.908,0.65,1.572,2.221,2.22,0.962,1.352,1.108,1.875,5
1,1.149,1.897,0.642,1.56,2.202,2.201,0.937,1.329,1.083,1.915,5
0,1.248,1.96,0.682,1.627,2.309,2.308,1.011,1.394,1.185,1.849,5
1,1.122,1.792,0.626,1.467,2.093,2.093,0.915,1.284,1.051,1.864,5
0,1.188,1.906,0.643,1.597,2.24,2.239,0.994,1.392,1.135,1.885,5
1,1.129,1.864,0.654,1.475,2.13,2.128,0.954,1.325,1.101,1.884,5
0,1.196,1.935,0.698,1.558,2.255,2.255,0.995,1.382,1.136,1.886,5
1,1.145,1.822,0.603,1.509,2.112,2.112,0.912,1.281,1.066,1.844,5
1,1.146,1.791,0.635,1.444,2.079,2.078,0.94,1.265,1.101,1.813,5
0,1.214,1.962,0.691,1.605,2.296,2.296,0.992,1.386,1.14,1.892,5
1,1.091,1.773,0.615,1.47,2.085,2.085,0.902,1.259,1.03,1.911,5
0,1.245,2.035,0.647,1.693,2.34,2.34,1.005,1.449,1.146,1.879,5
1,1.149,1.847,0.661,1.511,2.172,2.171,0.954,1.289,1.132,1.89,5
0,1.238,1.969,0.687,1.617,2.304,2.304,1.002,1.394,1.162,1.861,5
1,1.107,1.765,0.621,1.471,2.092,2.092,0.906,1.269,1.034,1.889,5
0,1.189,1.978,0.642,1.648,2.29,2.29,0.96,1.345,1.159,1.925,5
1,1.127,1.814,0.611,1.492,2.103,2.103,0.925,1.256,1.101,1.866,5
0,1.225,1.947,0.68,1.624,2.305,2.304,1.008,1.389,1.168,1.881,5
1,1.12,1.771,0.625,1.439,2.064,2.063,0.938,1.287,1.068,1.842,5
0,1.213,1.963,0.642,1.644,2.285,2.285,1.004,1.399,1.16,1.883,5
1,1.136,1.811,0.643,1.476,2.119,2.117,0.947,1.309,1.07,1.863,5
0,1.206,1.995,0.65,1.692,2.341,2.34,1.015,1.442,1.162,1.94,5
1,1.121,1.777,0.568,1.503,2.071,2.071,0.888,1.246,1.041,1.846,5
0,1.223,1.998,0.687,1.653,2.34,2.34,1.038,1.438,1.187,1.914,5
1,1.103,1.81,0.603,1.509,2.112,2.111,0.916,1.281,1.056,1.915,5
0,1.237,1.99,0.696,1.61,2.306,2.305,0.986,1.393,1.149,1.864,5
1,1.154,1.809,0.62,1.498,2.117,2.116,0.942,1.309,1.077,1.833,5
0,1.259,1.998,0.703,1.632,2.335,2.335,0.996,1.38,1.16,1.855,5
1,1.11,1.793,0.625,1.457,2.082,2.082,0.936,1.267,1.091,1.875,5
0,1.221,1.896,0.653,1.56,2.213,2.213,0.976,1.359,1.117,1.813,5
1,1.115,1.837,0.632,1.502,2.135,2.133,0.914,1.279,1.068,1.912,5
0,1.215,2.006,0.672,1.662,2.334,2.333,1.043,1.453,1.198,1.92,5
1,1.126,1.814,0.638,1.49,2.128,2.126,0.937,1.287,1.088,1.887,5
0,1.241,1.959,0.675,1.619,2.294,2.293,1.0,1.403,1.14,1.848,5
1,1.184,1.848,0.658,1.503,2.161,2.159,0.967,1.348,1.083,1.823,5
0,1.194,1.975,0.651,1.665,2.315,2.314,0.996,1.397,1.164,1.938,5
1,1.126,1.854,0.664,1.513,2.176,2.175,0.962,1.31,1.113,1.932,5
0,1.242,1.973,0.672,1.645,2.317,2.317,1.007,1.383,1.194,1.866,5
1,1.1,1.769,0.619,1.455,2.074,2.074,0.927,1.241,1.091,1.884,5
0,1.244,2.003,0.706,1.624,2.33,2.33,0.992,1.423,1.148,1.873,5
1,1.101,1.773,0.603,1.439,2.043,2.042,0.905,1.253,1.051,1.855,5
0,1.238,1.997,0.673,1.667,2.34,2.339,1.041,1.451,1.192,1.89,5
1,1.121,1.809,0.628,1.487,2.114,2.113,0.917,1.284,1.049,1.885,5
0,1.204,1.975,0.649,1.656,2.304,2.303,1.007,1.418,1.15,1.913,5
1,1.138,1.834,0.613,1.539,2.153,2.152,0.922,1.306,1.053,1.891,5
0,1.24,2.002,0.652,1.675,2.326,2.325,0.99,1.427,1.124,1.875,5
1,1.115,1.822,0.621,1.509,2.13,2.127,0.929,1.294,1.056,1.907,5
0,1.225,1.939,0.689,1.587,2.277,2.274,1.01,1.382,1.17,1.857,5
1,1.117,1.839,0.628,1.49,2.117,2.117,0.961,1.329,1.097,1.896,5
0,1.257,2.031,0.647,1.688,2.335,2.335,1.026,1.468,1.168,1.858,5
1,1.13,1.765,0.603,1.498,2.101,2.099,0.936,1.277,1.081,1.857,5
0,1.161,1.829,0.624,1.525,2.148,2.148,0.925,1.316,1.049,1.849,5
1,1.131,1.726,0.59,1.463,2.052,2.052,0.939,1.267,1.054,1.814,5
0,1.191,1.854,0.61,1.538,2.148,2.148,0.949,1.313,1.097,1.804,5
1,1.057,1.659,0.563,1.4,1.962,1.961,0.877,1.223,0.975,1.855,5
0,1.229,1.921,0.664,1.55,2.214,2.214,0.963,1.355,1.115,1.8,5
1,1.116,1.718,0.562,1.466,2.027,2.027,0.905,1.236,1.053,1.816,5
0,1.207,1.886,0.629,1.566,2.194,2.194,0.94,1.318,1.093,1.819,5
1,1.093,1.716,0.556,1.456,2.011,2.01,0.888,1.21,1.032,1.84,5
0,1.186,1.816,0.613,1.537,2.149,2.148,0.962,1.336,1.079,1.811,5
1,1.089,1.691,0.583,1.422,2.005,2.005,0.899,1.214,1.032,1.841,5
0,1.156,1.812,0.622,1.509,2.131,2.13,0.928,1.308,1.05,1.842,5
1,1.089,1.74,0.577,1.471,2.047,2.047,0.916,1.267,1.043,1.881,5
0,1.174,1.825,0.628,1.53,2.157,2.157,0.958,1.308,1.112,1.836,5
1,1.107,1.68,0.553,1.426,1.98,1.979,0.877,1.2,1.001,1.788,5
0,1.198,1.867,0.619,1.552,2.171,2.17,0.988,1.365,1.122,1.812,5
1,1.067,1.628,0.571,1.364,1.936,1.935,0.854,1.173,0.979,1.814,5
0,1.14,1.892,0.657,1.598,2.254,2.253,0.99,1.365,1.127,1.976,5
1,1.093,1.656,0.557,1.374,1.931,1.93,0.868,1.195,0.99,1.766,5
0,1.201,1.773,0.63,1.487,2.116,2.116,0.942,1.315,1.031,1.761,5
1,1.066,1.715,0.551,1.452,2.003,2.002,0.899,1.228,1.041,1.877,5
0,1.188,1.822,0.619,1.525,2.144,2.143,0.956,1.315,1.094,1.804,5
1,1.076,1.68,0.554,1.416,1.969,1.969,0.898,1.227,1.014,1.83,5
0,1.18,1.871,0.603,1.561,2.164,2.163,0.934,1.318,1.072,1.833,5
1,1.071,1.662,0.551,1.402,1.954,1.954,0.893,1.24,0.99,1.824,5
0,1.201,1.847,0.632,1.518,2.149,2.148,0.952,1.313,1.088,1.788,5
1,1.104,1.765,0.597,1.464,2.061,2.06,0.915,1.281,1.032,1.866,5
0,1.198,1.832,0.623,1.524,2.147,2.146,0.951,1.315,1.087,1.792,5
1,1.087,1.732,0.571,1.448,2.019,2.016,0.891,1.226,1.026,1.854,5
0,1.19,1.887,0.625,1.568,2.193,2.193,0.954,1.348,1.075,1.842,5
1,1.093,1.67,0.551,1.441,1.992,1.991,0.895,1.212,1.016,1.822,5
0,1.193,1.777,0.599,1.514,2.113,2.113,0.901,1.276,1.02,1.77,5
1,1.123,1.691,0.582,1.414,1.996,1.995,0.876,1.222,0.993,1.777,5
0,1.193,1.875,0.645,1.525,2.17,2.17,0.958,1.363,1.075,1.819,5
1,1.09,1.664,0.566,1.394,1.961,1.96,0.918,1.231,1.02,1.799,5
0,1.182,1.851,0.628,1.539,2.168,2.167,0.958,1.341,1.078,1.833,5
1,1.07,1.651,0.544,1.39,1.933,1.933,0.886,1.206,1.005,1.807,5
0,1.158,1.82,0.61,1.517,2.127,2.127,0.917,1.308,1.039,1.836,5
1,1.141,1.676,0.552,1.459,2.01,2.009,0.912,1.246,1.021,1.761,5
0,1.22,1.852,0.615,1.567,2.183,2.181,0.95,1.33,1.068,1.788,5
1,1.121,1.659,0.572,1.398,1.97,1.969,0.877,1.196,1.006,1.757,5
0,1.209,1.889,0.668,1.538,2.205,2.205,1.005,1.39,1.123,1.823,5
1,1.084,1.691,0.571,1.438,2.01,2.008,0.9,1.237,1.011,1.854,5
0,1.176,1.792,0.632,1.513,2.146,2.145,0.947,1.313,1.051,1.824,5
1,1.086,1.711,0.571,1.439,2.011,2.01,0.863,1.191,1.022,1.85,5
0,1.163,1.834,0.601,1.557,2.158,2.157,0.93,1.31,1.075,1.856,5
1,1.065,1.657,0.597,1.37,1.967,1.966,0.88,1.202,0.994,1.847,5
0,1.138,1.742,0.597,1.451,2.048,2.048,0.905,1.248,1.033,1.8,5
1,1.089,1.698,0.563,1.448,2.011,2.009,0.908,1.247,1.026,1.844,5
0,1.189,1.876,0.655,1.51,2.165,2.164,0.924,1.311,1.069,1.82,5
1,1.084,1.591,0.578,1.342,1.919,1.917,0.859,1.156,0.966,1.769,5
0,1.157,1.824,0.593,1.543,2.137,2.137,0.912,1.295,1.04,1.847,5
1,1.09,1.689,0.568,1.435,2.002,2.001,0.91,1.229,1.045,1.836,5
0,1.176,1.816,0.625,1.535,2.159,2.159,0.956,1.308,1.093,1.836,5
